Label,temperature,treatment,cage,survival,sex,individual,trait,Length,doubleCheck
FO_18_NP_2_6_F_40_L_.tif,18,NP,2,6,F,40,L,0.67,0
FO_18_NP_2_6_F_40_L_.tif,18,NP,2,6,F,40,L,0.652,0
FO_18_NP_2_6_F_40_W_.tif,18,NP,2,6,F,40,W,1.938,0
FO_18_NP_2_6_F_41_T_.tif,18,NP,2,6,F,41,T,1.057,0
FO_18_NP_2_6_F_41_L_.tif,18,NP,2,6,F,41,L,0.705,0
FO_18_NP_2_6_F_41_L_.tif,18,NP,2,6,F,41,L,0.68,0
FO_18_NP_2_6_F_41_W_.tif,18,NP,2,6,F,41,W,1.984,0
FO_18_NP_2_6_M_42_T_.tif,18,NP,2,6,M,42,T,0.903,0
FO_18_NP_2_6_M_42_L_.tif,18,NP,2,6,M,42,L,0.668,0
FO_18_NP_2_6_M_42_L_.tif,18,NP,2,6,M,42,L,0.665,0
FO_18_NP_2_6_M_42_W_.tif,18,NP,2,6,M,42,W,1.73,0
FO_18_NP_2_6_F_43_T_.tif,18,NP,2,6,F,43,T,1.122,0
FO_18_NP_2_6_F_43_L_.tif,18,NP,2,6,F,43,L,0.737,0
FO_18_NP_2_6_F_43_L_.tif,18,NP,2,6,F,43,L,0.726,0
FO_18_NP_2_6_F_43_W_.tif,18,NP,2,6,F,43,W,2.113,0
FO_18_NP_2_6_F_44_T_.tif,18,NP,2,6,F,44,T,1.059,0
FO_18_NP_2_6_F_44_L_.tif,18,NP,2,6,F,44,L,0.709,0
FO_18_NP_2_6_F_44_L_.tif,18,NP,2,6,F,44,L,0.691,0
FO_18_NP_2_6_F_44_W_.tif,18,NP,2,6,F,44,W,2.057,0
FO_18_NP_2_6_F_45_T_.tif,18,NP,2,6,F,45,T,1.029,0
FO_18_NP_2_6_F_45_L_.tif,18,NP,2,6,F,45,L,0.684,0
FO_18_NP_2_6_F_45_L_.tif,18,NP,2,6,F,45,L,0.644,0
FO_18_NP_2_6_F_45_W_.tif,18,NP,2,6,F,45,W,1.987,0
FO_18_NP_2_6_F_46_T_.tif,18,NP,2,6,F,46,T,1.083,0
FO_18_NP_2_6_F_14_T_.tif,18,NP,2,6,F,14,T,0.977,0
FO_18_NP_2_6_F_14_L_.tif,18,NP,2,6,F,14,L,0.65,0
FO_18_NP_2_6_F_14_L_.tif,18,NP,2,6,F,14,L,0.651,0
FO_18_NP_2_6_F_14_W_.tif,18,NP,2,6,F,14,W,1.821,0
FO_18_NP_2_6_F_15_T_.tif,18,NP,2,6,F,15,T,1.02,0
FO_18_NP_2_6_F_15_L_.tif,18,NP,2,6,F,15,L,0.69,0
FO_18_NP_2_6_F_15_L_.tif,18,NP,2,6,F,15,L,0.672,0
FO_18_NP_2_6_F_15_W_.tif,18,NP,2,6,F,15,W,1.945,0
FO_18_NP_2_6_M_16_T_.tif,18,NP,2,6,M,16,T,0.916,0
FO_18_NP_2_6_M_16_L_.tif,18,NP,2,6,M,16,L,0.668,0
FO_18_NP_2_6_M_16_L_.tif,18,NP,2,6,M,16,L,0.653,0
FO_18_NP_2_6_M_16_W_.tif,18,NP,2,6,M,16,W,1.791,0
FO_18_NP_2_6_M_17_T_.tif,18,NP,2,6,M,17,T,0.905,0
FO_18_NP_2_6_M_17_L_.tif,18,NP,2,6,M,17,L,0.642,0
FO_18_NP_2_6_M_17_L_.tif,18,NP,2,6,M,17,L,0.646,0
FO_18_NP_2_6_M_17_W_.tif,18,NP,2,6,M,17,W,1.832,0
FO_18_NP_2_6_F_18_T_.tif,18,NP,2,6,F,18,T,1.041,0
FO_18_NP_2_6_F_18_L_.tif,18,NP,2,6,F,18,L,0.679,0
FO_18_NP_2_6_F_18_L_.tif,18,NP,2,6,F,18,L,0.672,0
FO_18_NP_2_6_F_18_W_.tif,18,NP,2,6,F,18,W,1.985,0
FO_18_NP_2_6_F_19_T_.tif,18,NP,2,6,F,19,T,1.086,0
FO_18_NP_2_6_F_19_L_.tif,18,NP,2,6,F,19,L,0.71,0
FO_18_NP_2_6_F_19_L_.tif,18,NP,2,6,F,19,L,0.695,0
FO_18_NP_2_6_F_19_W_.tif,18,NP,2,6,F,19,W,2.019,0
FO_18_NP_2_6_M_20_T_.tif,18,NP,2,6,M,20,T,0.879,0
FO_18_NP_2_6_M_20_L_.tif,18,NP,2,6,M,20,L,0.608,0
FO_18_NP_2_6_M_20_L_.tif,18,NP,2,6,M,20,L,0.615,0
FO_18_NP_2_6_M_20_W_.tif,18,NP,2,6,M,20,W,1.72,0
FO_18_NP_2_6_F_21_T_.tif,18,NP,2,6,F,21,T,1.061,0
FO_18_NP_2_6_F_21_L_.tif,18,NP,2,6,F,21,L,0.718,0
FO_18_NP_2_6_F_21_L_.tif,18,NP,2,6,F,21,L,0.712,0
FO_18_NP_2_6_F_21_W_.tif,18,NP,2,6,F,21,W,2.105,0
FO_18_NP_2_6_F_22_T_.tif,18,NP,2,6,F,22,T,0.973,0
FO_18_NP_2_6_F_22_L_.tif,18,NP,2,6,F,22,L,0.632,0
FO_18_NP_2_6_F_22_L_.tif,18,NP,2,6,F,22,L,0.643,0
FO_18_NP_2_6_F_22_W_.tif,18,NP,2,6,F,22,W,1.895,0
FO_18_NP_2_6_F_23_T_.tif,18,NP,2,6,F,23,T,0.99,0
FO_18_NP_2_6_F_23_L_.tif,18,NP,2,6,F,23,L,0.682,0
FO_18_NP_2_6_F_23_L_.tif,18,NP,2,6,F,23,L,0.653,0
FO_18_NP_2_6_F_23_W_.tif,18,NP,2,6,F,23,W,1.944,0
FO_18_NP_2_6_M_24_T_.tif,18,NP,2,6,M,24,T,0.902,0
FO_18_NP_2_6_M_24_L_.tif,18,NP,2,6,M,24,L,0.661,0
FO_18_NP_2_6_M_24_L_.tif,18,NP,2,6,M,24,L,0.633,0
FO_18_NP_2_6_M_24_W_.tif,18,NP,2,6,M,24,W,1.663,0
FO_18_NP_2_6_F_25_T_.tif,18,NP,2,6,F,25,T,1.047,0
FO_18_NP_2_6_F_25_L_.tif,18,NP,2,6,F,25,L,0.688,0
FO_18_NP_2_6_F_25_L_.tif,18,NP,2,6,F,25,L,0.665,0
FO_18_NP_2_6_F_25_W_.tif,18,NP,2,6,F,25,W,1.959,0
FO_18_NP_2_6_F_26_T_.tif,18,NP,2,6,F,26,T,1.052,0
FO_18_NP_2_6_F_26_L_.tif,18,NP,2,6,F,26,L,0.693,0
FO_18_NP_2_6_F_26_L_.tif,18,NP,2,6,F,26,L,0.663,0
FO_18_NP_2_6_F_26_W_.tif,18,NP,2,6,F,26,W,1.975,0
FO_18_NP_2_6_M_27_T_.tif,18,NP,2,6,M,27,T,0.941,0
FO_18_NP_2_6_M_27_L_.tif,18,NP,2,6,M,27,L,0.678,0
FO_18_NP_2_6_M_27_L_.tif,18,NP,2,6,M,27,L,0.657,0
FO_18_NP_2_6_M_27_W_.tif,18,NP,2,6,M,27,W,1.784,0
FO_18_NP_2_6_F_28_T_.tif,18,NP,2,6,F,28,T,1.068,0
FO_18_NP_2_6_F_28_L_.tif,18,NP,2,6,F,28,L,0.696,0
FO_18_NP_2_6_F_28_L_.tif,18,NP,2,6,F,28,L,0.64,0
FO_18_NP_2_6_F_28_W_.tif,18,NP,2,6,F,28,W,2.011,0
FO_18_NP_2_6_F_29_T_.tif,18,NP,2,6,F,29,T,1.02,0
FO_18_NP_2_6_F_29_L_.tif,18,NP,2,6,F,29,L,0.708,0
FO_18_NP_2_6_F_29_L_.tif,18,NP,2,6,F,29,L,0.698,0
FO_18_NP_2_6_F_29_W_.tif,18,NP,2,6,F,29,W,2.006,0
FO_18_NP_2_6_F_1_T_.tif,18,NP,2,6,F,1,T,1.051,0
FO_18_NP_2_6_F_1_L_.tif,18,NP,2,6,F,1,L,0.7,0
FO_18_NP_2_6_F_1_L_.tif,18,NP,2,6,F,1,L,0.688,0
FO_18_NP_2_6_F_1_W_.tif,18,NP,2,6,F,1,W,2.052,0
FO_18_NP_2_6_M_2_T_.tif,18,NP,2,6,M,2,T,0.91,0
FO_18_NP_2_6_M_2_L_.tif,18,NP,2,6,M,2,L,0.606,0
FO_18_NP_2_6_M_2_L_.tif,18,NP,2,6,M,2,L,0.605,0
FO_18_NP_2_6_M_2_W_.tif,18,NP,2,6,M,2,W,1.728,0
FO_18_NP_2_6_M_3_T_.tif,18,NP,2,6,M,3,T,0.928,0
FO_18_NP_2_6_M_3_L_.tif,18,NP,2,6,M,3,L,0.655,0
FO_18_NP_2_6_M_3_L_.tif,18,NP,2,6,M,3,L,0.647,0
FO_18_NP_2_6_M_3_W_.tif,18,NP,2,6,M,3,W,1.749,0
FO_18_NP_2_6_F_4_T_.tif,18,NP,2,6,F,4,T,1.006,0
FO_18_NP_2_6_F_4_L_.tif,18,NP,2,6,F,4,L,0.69,0
FO_18_NP_2_6_F_4_L_.tif,18,NP,2,6,F,4,L,0.616,0
FO_18_NP_2_6_F_4_W_.tif,18,NP,2,6,F,4,W,1.943,0
FO_18_NP_2_6_F_5_T_.tif,18,NP,2,6,F,5,T,1.03,0
FO_18_NP_2_6_F_5_L_.tif,18,NP,2,6,F,5,L,0.691,0
FO_18_NP_2_6_F_5_L_.tif,18,NP,2,6,F,5,L,0.634,0
FO_18_NP_2_6_F_5_W_.tif,18,NP,2,6,F,5,W,1.993,0
FO_18_NP_2_6_M_6_T_.tif,18,NP,2,6,M,6,T,0.963,0
FO_18_NP_2_6_M_6_L_.tif,18,NP,2,6,M,6,L,0.678,0
FO_18_NP_2_6_M_6_L_.tif,18,NP,2,6,M,6,L,0.637,0
FO_18_NP_2_6_M_6_W_.tif,18,NP,2,6,M,6,W,1.785,0
FO_18_NP_2_6_F_7_T_.tif,18,NP,2,6,F,7,T,1.044,0
FO_18_NP_2_6_F_7_L_.tif,18,NP,2,6,F,7,L,0.704,0
FO_18_NP_2_6_F_7_L_.tif,18,NP,2,6,F,7,L,0.695,0
FO_18_NP_2_6_F_7_W_.tif,18,NP,2,6,F,7,W,2.014,0
FO_18_NP_2_6_M_8_T_.tif,18,NP,2,6,M,8,T,0.837,0
FO_18_NP_2_6_M_8_L_.tif,18,NP,2,6,M,8,L,0.597,0
FO_18_NP_2_6_M_8_L_.tif,18,NP,2,6,M,8,L,0.604,0
FO_18_NP_2_6_M_8_W_.tif,18,NP,2,6,M,8,W,1.599,0
FO_18_NP_2_6_F_9_T_.tif,18,NP,2,6,F,9,T,1.008,0
FO_18_NP_2_6_F_9_L_.tif,18,NP,2,6,F,9,L,0.683,0
FO_18_NP_2_6_F_9_L_.tif,18,NP,2,6,F,9,L,0.645,0
FO_18_NP_2_6_F_9_W_.tif,18,NP,2,6,F,9,W,1.963,0
FO_18_NP_2_6_F_10_T_.tif,18,NP,2,6,F,10,T,0.988,0
FO_18_NP_2_6_F_10_L_.tif,18,NP,2,6,F,10,L,0.677,0
FO_18_NP_2_6_F_10_L_.tif,18,NP,2,6,F,10,L,0.66,0
FO_18_NP_2_6_F_10_W_.tif,18,NP,2,6,F,10,W,1.895,0
FO_18_NP_2_6_F_11_T_.tif,18,NP,2,6,F,11,T,0.962,0
FO_18_NP_2_6_F_11_L_.tif,18,NP,2,6,F,11,L,0.66,0
FO_18_NP_2_6_F_11_L_.tif,18,NP,2,6,F,11,L,0.639,0
FO_18_NP_2_6_F_11_W_.tif,18,NP,2,6,F,11,W,1.853,0
FO_18_NP_2_6_M_12_T_.tif,18,NP,2,6,M,12,T,0.926,0
FO_18_NP_2_6_M_12_L_.tif,18,NP,2,6,M,12,L,0.638,0
FO_18_NP_2_6_M_12_L_.tif,18,NP,2,6,M,12,L,0.621,0
FO_18_NP_2_6_M_12_W_.tif,18,NP,2,6,M,12,W,1.742,0
FO_18_NP_2_6_F_13_T_.tif,18,NP,2,6,F,13,T,1.084,0
FO_18_NP_2_6_F_13_L_.tif,18,NP,2,6,F,13,L,0.702,0
FO_18_NP_2_6_F_13_L_.tif,18,NP,2,6,F,13,L,0.671,0
FO_18_NP_2_6_F_13_W_.tif,18,NP,2,6,F,13,W,2,0
FO_24_NP_3_1_F_1_W_.tif,24,NP,3,1,F,1,W,1.651,0
FO_24_NP_3_1_F_1_T_.tif,24,NP,3,1,F,1,T,0.953,0
FO_24_NP_3_1_F_1_L_.tif,24,NP,3,1,F,1,L,0.623,0
FO_24_NP_3_1_F_1_L_.tif,24,NP,3,1,F,1,L,0.614,0
FO_24_NP_4_2_F_1_W_.tif,24,NP,4,2,F,1,W,1.71,0
FO_24_NP_4_2_F_1_T_.tif,24,NP,4,2,F,1,T,0.972,0
FO_24_NP_4_2_F_1_L_.tif,24,NP,4,2,F,1,L,0.621,0
FO_24_NP_4_2_F_1_L_.tif,24,NP,4,2,F,1,L,0.599,0
FO_24_NP_4_6_M_112_T_.tif,24,NP,4,6,M,112,T,0.863,0
FO_24_NP_4_6_M_112_L_.tif,24,NP,4,6,M,112,L,0.63,0
FO_24_NP_4_6_M_112_L_.tif,24,NP,4,6,M,112,L,0.613,0
FO_24_NP_4_6_M_112_W_.tif,24,NP,4,6,M,112,W,1.542,0
FO_24_NP_4_6_M_97_W_.tif,24,NP,4,6,M,97,W,1.438,0
FO_24_NP_4_6_M_98_T_.tif,24,NP,4,6,M,98,T,0.904,0
FO_24_NP_4_6_M_98_L_.tif,24,NP,4,6,M,98,L,0.635,0
FO_24_NP_4_6_M_98_L_.tif,24,NP,4,6,M,98,L,0.604,0
FO_24_NP_4_6_M_98_W_.tif,24,NP,4,6,M,98,W,1.64,0
FO_24_NP_4_6_M_99_T_.tif,24,NP,4,6,M,99,T,0.809,0
FO_24_NP_4_6_M_99_L_.tif,24,NP,4,6,M,99,L,0.556,0
FO_24_NP_4_6_M_99_L_.tif,24,NP,4,6,M,99,L,0.573,0
FO_24_NP_4_6_M_99_W_.tif,24,NP,4,6,M,99,W,1.459,0
FO_24_NP_4_6_F_100_T_.tif,24,NP,4,6,F,100,T,0.894,0
FO_24_NP_4_6_F_100_L_.tif,24,NP,4,6,F,100,L,0.576,0
FO_24_NP_4_6_F_100_L_.tif,24,NP,4,6,F,100,L,0.6,0
FO_24_NP_4_6_F_100_W_.tif,24,NP,4,6,F,100,W,1.625,0
FO_24_NP_4_6_M_101_T_.tif,24,NP,4,6,M,101,T,0.765,0
FO_24_NP_4_6_M_101_L_.tif,24,NP,4,6,M,101,L,0.549,0
FO_24_NP_4_6_M_101_L_.tif,24,NP,4,6,M,101,L,0.537,0
FO_24_NP_4_6_M_101_W_.tif,24,NP,4,6,M,101,W,1.415,0
FO_24_NP_4_6_M_102_T_.tif,24,NP,4,6,M,102,T,0.819,0
FO_24_NP_4_6_M_102_L_.tif,24,NP,4,6,M,102,L,0.569,0
FO_24_NP_4_6_M_102_L_.tif,24,NP,4,6,M,102,L,0.572,0
FO_24_NP_4_6_M_102_W_.tif,24,NP,4,6,M,102,W,1.45,0
FO_24_NP_4_6_M_103_T_.tif,24,NP,4,6,M,103,T,0.878,0
FO_24_NP_4_6_M_103_L_.tif,24,NP,4,6,M,103,L,0.588,0
FO_24_NP_4_6_M_103_L_.tif,24,NP,4,6,M,103,L,0.574,0
FO_24_NP_4_6_M_103_W_.tif,24,NP,4,6,M,103,W,1.538,0
FO_24_NP_4_6_M_104_T_.tif,24,NP,4,6,M,104,T,0.88,0
FO_24_NP_4_6_M_104_L_.tif,24,NP,4,6,M,104,L,0.602,0
FO_24_NP_4_6_M_104_L_.tif,24,NP,4,6,M,104,L,0.577,0
FO_24_NP_4_6_M_104_W_.tif,24,NP,4,6,M,104,W,1.458,0
FO_24_NP_4_6_F_105_T_.tif,24,NP,4,6,F,105,T,0.938,0
FO_24_NP_4_6_F_105_L_.tif,24,NP,4,6,F,105,L,0.617,0
FO_24_NP_4_6_F_105_L_.tif,24,NP,4,6,F,105,L,0.605,0
FO_24_NP_4_6_F_105_W_.tif,24,NP,4,6,F,105,W,1.719,0
FO_24_NP_4_6_F_106_T_.tif,24,NP,4,6,F,106,T,0.856,0
FO_24_NP_4_6_F_106_L_.tif,24,NP,4,6,F,106,L,0.587,0
FO_24_NP_4_6_F_106_L_.tif,24,NP,4,6,F,106,L,0.571,0
FO_24_NP_4_6_F_106_W_.tif,24,NP,4,6,F,106,W,1.646,0
FO_24_NP_4_6_F_107_T_.tif,24,NP,4,6,F,107,T,0.901,0
FO_24_NP_4_6_F_107_L_.tif,24,NP,4,6,F,107,L,0.569,0
FO_24_NP_4_6_F_107_L_.tif,24,NP,4,6,F,107,L,0.57,0
FO_24_NP_4_6_F_107_W_.tif,24,NP,4,6,F,107,W,1.631,0
FO_24_NP_4_6_F_108_T_.tif,24,NP,4,6,F,108,T,0.938,0
FO_24_NP_4_6_F_108_L_.tif,24,NP,4,6,F,108,L,0.615,0
FO_24_NP_4_6_F_108_L_.tif,24,NP,4,6,F,108,L,0.613,0
FO_24_NP_4_6_F_108_W_.tif,24,NP,4,6,F,108,W,1.643,0
FO_24_NP_4_6_F_109_T_.tif,24,NP,4,6,F,109,T,1.021,0
FO_24_NP_4_6_F_109_L_.tif,24,NP,4,6,F,109,L,0.64,0
FO_24_NP_4_6_F_109_L_.tif,24,NP,4,6,F,109,L,0.653,0
FO_24_NP_4_6_F_109_W_.tif,24,NP,4,6,F,109,W,1.816,0
FO_24_NP_4_6_F_110_T_.tif,24,NP,4,6,F,110,T,0.868,0
FO_24_NP_4_6_F_110_L_.tif,24,NP,4,6,F,110,L,0.597,0
FO_24_NP_4_6_F_110_L_.tif,24,NP,4,6,F,110,L,0.557,0
FO_24_NP_4_6_F_110_W_.tif,24,NP,4,6,F,110,W,1.603,0
FO_24_NP_4_6_F_111_T_.tif,24,NP,4,6,F,111,T,0.937,0
FO_24_NP_4_6_F_111_L_.tif,24,NP,4,6,F,111,L,0.62,0
FO_24_NP_4_6_F_111_L_.tif,24,NP,4,6,F,111,L,0.607,0
FO_24_NP_4_6_F_111_W_.tif,24,NP,4,6,F,111,W,1.598,0
FO_24_NP_4_6_M_97_T_.tif,24,NP,4,6,M,97,T,0.847,0
FO_24_NP_4_6_M_97_L_.tif,24,NP,4,6,M,97,L,0.572,0
FO_24_NP_4_6_M_97_L_.tif,24,NP,4,6,M,97,L,0.568,0
FO_24_NP_4_6_F_82_W_.tif,24,NP,4,6,F,82,W,1.701,0
FO_24_NP_4_6_M_83_T_.tif,24,NP,4,6,M,83,T,0.859,0
FO_24_NP_4_6_M_83_L_.tif,24,NP,4,6,M,83,L,0.595,0
FO_24_NP_4_6_M_83_L_.tif,24,NP,4,6,M,83,L,0.567,0
FO_24_NP_4_6_M_83_W_.tif,24,NP,4,6,M,83,W,1.472,0
FO_24_NP_4_6_F_84_T_.tif,24,NP,4,6,F,84,T,0.999,0
FO_24_NP_4_6_F_84_L_.tif,24,NP,4,6,F,84,L,0.649,0
FO_24_NP_4_6_F_84_L_.tif,24,NP,4,6,F,84,L,0.637,0
FO_24_NP_4_6_F_84_W_.tif,24,NP,4,6,F,84,W,1.812,0
FO_24_NP_4_6_M_85_T_.tif,24,NP,4,6,M,85,T,0.805,0
FO_24_NP_4_6_M_85_L_.tif,24,NP,4,6,M,85,L,0.567,0
FO_24_NP_4_6_M_85_L_.tif,24,NP,4,6,M,85,L,0.566,0
FO_24_NP_4_6_M_85_W_.tif,24,NP,4,6,M,85,W,1.447,0
FO_24_NP_4_6_M_86_T_.tif,24,NP,4,6,M,86,T,0.787,0
FO_24_NP_4_6_M_86_L_.tif,24,NP,4,6,M,86,L,0.538,0
FO_24_NP_4_6_M_86_L_.tif,24,NP,4,6,M,86,L,0.551,0
FO_24_NP_4_6_M_86_W_.tif,24,NP,4,6,M,86,W,1.376,0
FO_24_NP_4_6_M_87_T_.tif,24,NP,4,6,M,87,T,0.851,0
FO_24_NP_4_6_M_87_L_.tif,24,NP,4,6,M,87,L,0.587,0
FO_24_NP_4_6_M_87_L_.tif,24,NP,4,6,M,87,L,0.583,0
FO_24_NP_4_6_M_87_W_.tif,24,NP,4,6,M,87,W,1.519,0
FO_24_NP_4_6_M_88_T_.tif,24,NP,4,6,M,88,T,0.909,0
FO_24_NP_4_6_M_88_L_.tif,24,NP,4,6,M,88,L,0.616,0
FO_24_NP_4_6_M_88_L_.tif,24,NP,4,6,M,88,L,0.604,0
FO_24_NP_4_6_M_88_W_.tif,24,NP,4,6,M,88,W,1.49,0
FO_24_NP_4_6_M_89_T_.tif,24,NP,4,6,M,89,T,0.792,0
FO_24_NP_4_6_M_89_L_.tif,24,NP,4,6,M,89,L,0.58,0
FO_24_NP_4_6_M_89_L_.tif,24,NP,4,6,M,89,L,0.577,0
FO_24_NP_4_6_M_89_W_.tif,24,NP,4,6,M,89,W,1.475,0
FO_24_NP_4_6_M_90_T_.tif,24,NP,4,6,M,90,T,0.889,0
FO_24_NP_4_6_M_90_L_.tif,24,NP,4,6,M,90,L,0.63,0
FO_24_NP_4_6_M_90_L_.tif,24,NP,4,6,M,90,L,0.627,0
FO_24_NP_4_6_M_90_W_.tif,24,NP,4,6,M,90,W,1.534,0
FO_24_NP_4_6_F_91_T_.tif,24,NP,4,6,F,91,T,0.937,0
FO_24_NP_4_6_F_91_L_.tif,24,NP,4,6,F,91,L,0.616,0
FO_24_NP_4_6_F_91_L_.tif,24,NP,4,6,F,91,L,0.606,0
FO_24_NP_4_6_F_91_W_.tif,24,NP,4,6,F,91,W,1.697,0
FO_24_NP_4_6_F_92_T_.tif,24,NP,4,6,F,92,T,0.967,0
FO_24_NP_4_6_F_92_L_.tif,24,NP,4,6,F,92,L,0.634,0
FO_24_NP_4_6_F_92_L_.tif,24,NP,4,6,F,92,L,0.623,0
FO_24_NP_4_6_F_92_W_.tif,24,NP,4,6,F,92,W,1.756,0
FO_24_NP_4_6_M_93_T_.tif,24,NP,4,6,M,93,T,0.813,0
FO_24_NP_4_6_M_93_L_.tif,24,NP,4,6,M,93,L,0.594,0
FO_24_NP_4_6_M_93_L_.tif,24,NP,4,6,M,93,L,0.589,0
FO_24_NP_4_6_M_93_W_.tif,24,NP,4,6,M,93,W,1.455,0
FO_24_NP_4_6_M_94_T_.tif,24,NP,4,6,M,94,T,0.841,0
FO_24_NP_4_6_M_94_L_.tif,24,NP,4,6,M,94,L,0.565,0
FO_24_NP_4_6_M_94_L_.tif,24,NP,4,6,M,94,L,0.558,0
FO_24_NP_4_6_M_94_W_.tif,24,NP,4,6,M,94,W,1.456,0
FO_24_NP_4_6_F_95_T_.tif,24,NP,4,6,F,95,T,0.939,0
FO_24_NP_4_6_F_95_L_.tif,24,NP,4,6,F,95,L,0.625,0
FO_24_NP_4_6_F_95_L_.tif,24,NP,4,6,F,95,L,0.598,0
FO_24_NP_4_6_F_95_W_.tif,24,NP,4,6,F,95,W,1.737,0
FO_24_NP_4_6_F_96_T_.tif,24,NP,4,6,F,96,T,0.868,0
FO_24_NP_4_6_F_96_L_.tif,24,NP,4,6,F,96,L,0.578,0
FO_24_NP_4_6_F_96_L_.tif,24,NP,4,6,F,96,L,0.57,0
FO_24_NP_4_6_F_96_W_.tif,24,NP,4,6,F,96,W,1.56,0
FO_24_NP_4_6_F_82_L_.tif,24,NP,4,6,F,82,L,0.627,0
FO_24_NP_4_6_F_82_L_.tif,24,NP,4,6,F,82,L,0.615,0
FO_24_NP_4_6_M_67_L_.tif,24,NP,4,6,M,67,L,0.578,0
FO_24_NP_4_6_M_67_L_.tif,24,NP,4,6,M,67,L,0.576,0
FO_24_NP_4_6_M_67_W_.tif,24,NP,4,6,M,67,W,1.494,0
FO_24_NP_4_6_M_68_T_.tif,24,NP,4,6,M,68,T,0.902,0
FO_24_NP_4_6_M_68_L_.tif,24,NP,4,6,M,68,L,0.616,0
FO_24_NP_4_6_M_68_L_.tif,24,NP,4,6,M,68,L,0.626,0
FO_24_NP_4_6_M_68_W_.tif,24,NP,4,6,M,68,W,1.591,0
FO_24_NP_4_6_M_69_T_.tif,24,NP,4,6,M,69,T,0.835,0
FO_24_NP_4_6_M_69_L_.tif,24,NP,4,6,M,69,L,0.583,0
FO_24_NP_4_6_M_69_L_.tif,24,NP,4,6,M,69,L,0.585,0
FO_24_NP_4_6_M_70_T_.tif,24,NP,4,6,M,70,T,0.862,0
FO_24_NP_4_6_M_70_L_.tif,24,NP,4,6,M,70,L,0.594,0
FO_24_NP_4_6_M_70_L_.tif,24,NP,4,6,M,70,L,0.579,0
FO_24_NP_4_6_M_70_W_.tif,24,NP,4,6,M,70,W,1.482,0
FO_24_NP_4_6_M_71_T_.tif,24,NP,4,6,M,71,T,0.773,0
FO_24_NP_4_6_M_71_L_.tif,24,NP,4,6,M,71,L,0.59,0
FO_24_NP_4_6_M_71_L_.tif,24,NP,4,6,M,71,L,0.599,0
FO_24_NP_4_6_M_71_W_.tif,24,NP,4,6,M,71,W,1.483,0
FO_24_NP_4_6_F_72_T_.tif,24,NP,4,6,F,72,T,0.99,0
FO_24_NP_4_6_F_72_L_.tif,24,NP,4,6,F,72,L,0.625,0
FO_24_NP_4_6_F_72_L_.tif,24,NP,4,6,F,72,L,0.635,0
FO_24_NP_4_6_F_72_W_.tif,24,NP,4,6,F,72,W,1.747,0
FO_24_NP_4_6_M_73_T_.tif,24,NP,4,6,M,73,T,0.825,0
FO_24_NP_4_6_M_73_L_.tif,24,NP,4,6,M,73,L,0.591,0
FO_24_NP_4_6_M_73_L_.tif,24,NP,4,6,M,73,L,0.554,0
FO_24_NP_4_6_M_73_W_.tif,24,NP,4,6,M,73,W,1.452,0
FO_24_NP_4_6_F_74_T_.tif,24,NP,4,6,F,74,T,0.988,0
FO_24_NP_4_6_F_74_L_.tif,24,NP,4,6,F,74,L,0.672,0
FO_24_NP_4_6_F_74_L_.tif,24,NP,4,6,F,74,L,0.655,0
FO_24_NP_4_6_F_74_W_.tif,24,NP,4,6,F,74,W,1.776,0
FO_24_NP_4_6_F_75_T_.tif,24,NP,4,6,F,75,T,0.969,0
FO_24_NP_4_6_F_75_L_.tif,24,NP,4,6,F,75,L,0.659,0
FO_24_NP_4_6_F_75_L_.tif,24,NP,4,6,F,75,L,0.627,0
FO_24_NP_4_6_F_75_W_.tif,24,NP,4,6,F,75,W,1.809,0
FO_24_NP_4_6_F_76_T_.tif,24,NP,4,6,F,76,T,1.025,0
FO_24_NP_4_6_F_76_L_.tif,24,NP,4,6,F,76,L,0.682,0
FO_24_NP_4_6_F_76_L_.tif,24,NP,4,6,F,76,L,0.666,0
FO_24_NP_4_6_F_76_W_.tif,24,NP,4,6,F,76,W,1.852,0
FO_24_NP_4_6_F_77_T_.tif,24,NP,4,6,F,77,T,0.971,0
FO_24_NP_4_6_F_77_L_.tif,24,NP,4,6,F,77,L,0.654,0
FO_24_NP_4_6_F_77_L_.tif,24,NP,4,6,F,77,L,0.647,0
FO_24_NP_4_6_F_77_W_.tif,24,NP,4,6,F,77,W,1.823,0
FO_24_NP_4_6_M_78_T_.tif,24,NP,4,6,M,78,T,0.826,0
FO_24_NP_4_6_M_78_L_.tif,24,NP,4,6,M,78,L,0.558,0
FO_24_NP_4_6_M_78_L_.tif,24,NP,4,6,M,78,L,0.553,0
FO_24_NP_4_6_M_78_W_.tif,24,NP,4,6,M,78,W,1.483,0
FO_24_NP_4_6_F_79_T_.tif,24,NP,4,6,F,79,T,0.942,0
FO_24_NP_4_6_F_79_L_.tif,24,NP,4,6,F,79,L,0.632,0
FO_24_NP_4_6_F_79_L_.tif,24,NP,4,6,F,79,L,0.604,0
FO_24_NP_4_6_F_79_W_.tif,24,NP,4,6,F,79,W,1.72,0
FO_24_NP_4_6_F_80_T_.tif,24,NP,4,6,F,80,T,1.019,0
FO_24_NP_4_6_F_80_L_.tif,24,NP,4,6,F,80,L,0.645,0
FO_24_NP_4_6_F_80_L_.tif,24,NP,4,6,F,80,L,0.628,0
